,Total load,load_q
5/2/16 9:43,0.423715862,0.211857931
5/2/16 9:44,0.42219256,0.21109628
5/2/16 9:44,0.42233108,0.21116554
5/2/16 9:44,0.423300442,0.211650221
5/2/16 9:44,0.426900847,0.213450423
5/2/16 9:44,0.426070006,0.213035003
5/2/16 9:44,0.421638759,0.21081938
5/2/16 9:44,0.423854382,0.211927191
5/2/16 9:44,0.426485426,0.213242713
5/2/16 9:44,0.42219256,0.21109628
5/2/16 9:44,0.423438962,0.211719481
5/2/16 9:44,0.426208526,0.213104263
5/2/16 9:44,0.423992903,0.211996451
5/2/16 9:44,0.42219256,0.21109628
5/2/16 9:44,0.425100644,0.212550322
5/2/16 9:44,0.423715862,0.211857931
5/2/16 9:44,0.42233108,0.21116554
5/2/16 9:44,0.425239164,0.212619582
5/2/16 9:44,0.423854382,0.211927191
5/2/16 9:44,0.42233108,0.21116554
5/2/16 9:44,0.425931485,0.212965743
5/2/16 9:44,0.421361719,0.210680859
5/2/16 9:44,0.425931485,0.212965743
5/2/16 9:44,0.423161921,0.211580961
5/2/16 9:44,0.425100644,0.212550322
5/2/16 9:44,0.42191566,0.21095783
5/2/16 9:44,0.425516065,0.212758032
5/2/16 9:44,0.423715862,0.211857931
5/2/16 9:44,0.423715862,0.211857931
5/2/16 9:44,0.425239164,0.212619582
5/2/16 9:44,0.421777139,0.21088857
5/2/16 9:44,0.425793105,0.212896553
5/2/16 9:44,0.424269803,0.212134902
5/2/16 9:44,0.422746501,0.21137325
5/2/16 9:44,0.425931485,0.212965743
5/2/16 9:44,0.423161921,0.211580961
5/2/16 9:44,0.42260798,0.21130399
5/2/16 9:44,0.426485426,0.213242713
5/2/16 9:44,0.423161921,0.211580961
5/2/16 9:44,0.423161921,0.211580961
5/2/16 9:44,0.426623946,0.213311973
5/2/16 9:44,0.422469601,0.2112348
5/2/16 9:44,0.423161921,0.211580961
5/2/16 9:44,0.426070006,0.213035003
5/2/16 9:44,0.423300442,0.211650221
5/2/16 9:44,0.424546703,0.212273352
5/2/16 9:44,0.425377685,0.212688842
5/2/16 9:44,0.42233108,0.21116554
5/2/16 9:44,0.426485426,0.213242713
5/2/16 9:44,0.42260798,0.21130399
5/2/16 9:44,0.426208526,0.213104263
5/2/16 9:44,0.422885021,0.211442511
5/2/16 9:44,0.426762467,0.213381233
5/2/16 9:44,0.422469601,0.2112348
5/2/16 9:44,0.425793105,0.212896553
5/2/16 9:44,0.423300442,0.211650221
5/2/16 9:44,0.423854382,0.211927191
5/2/16 9:44,0.426900847,0.213450423
5/2/16 9:44,0.422469601,0.2112348
5/2/16 9:44,0.424131283,0.212065641
5/2/16 9:44,0.426623946,0.213311973
5/2/16 9:45,0.42233108,0.21116554
5/2/16 9:45,0.425239164,0.212619582
5/2/16 9:45,0.425931485,0.212965743
5/2/16 9:45,0.42233108,0.21116554
5/2/16 9:45,0.426623946,0.213311973
5/2/16 9:45,0.423438962,0.211719481
5/2/16 9:45,0.423577342,0.211788671
5/2/16 9:45,0.425793105,0.212896553
5/2/16 9:45,0.423577342,0.211788671
5/2/16 9:45,0.426485426,0.213242713
5/2/16 9:45,0.423438962,0.211719481
5/2/16 9:45,0.423161921,0.211580961
5/2/16 9:45,0.425654585,0.212827293
5/2/16 9:45,0.42233108,0.21116554
5/2/16 9:45,0.426347046,0.213173523
5/2/16 9:45,0.42233108,0.21116554
5/2/16 9:45,0.426208526,0.213104263
5/2/16 9:45,0.423300442,0.211650221
5/2/16 9:45,0.426485426,0.213242713
5/2/16 9:45,0.42233108,0.21116554
5/2/16 9:45,0.426347046,0.213173523
5/2/16 9:45,0.422885021,0.211442511
5/2/16 9:45,0.426623946,0.213311973
5/2/16 9:45,0.42219256,0.21109628
5/2/16 9:45,0.426900847,0.213450423
5/2/16 9:45,0.422469601,0.2112348
5/2/16 9:45,0.426900847,0.213450423
5/2/16 9:45,0.42205418,0.21102709
5/2/16 9:45,0.426485426,0.213242713
5/2/16 9:45,0.422746501,0.21137325
5/2/16 9:45,0.426900847,0.213450423
5/2/16 9:45,0.422469601,0.2112348
5/2/16 9:45,0.426347046,0.213173523
5/2/16 9:45,0.422885021,0.211442511
5/2/16 9:45,0.426208526,0.213104263
5/2/16 9:45,0.42219256,0.21109628
5/2/16 9:45,0.426070006,0.213035003
5/2/16 9:45,0.42219256,0.21109628
5/2/16 9:45,0.426208526,0.213104263
5/2/16 9:45,0.422469601,0.2112348
5/2/16 9:45,0.426623946,0.213311973
5/2/16 9:45,0.42219256,0.21109628
5/2/16 9:45,0.426208526,0.213104263
5/2/16 9:45,0.421638759,0.21081938
5/2/16 9:45,0.425931485,0.212965743
5/2/16 9:45,0.422469601,0.2112348
5/2/16 9:45,0.426623946,0.213311973
5/2/16 9:45,0.42205418,0.21102709
5/2/16 9:45,0.426485426,0.213242713
5/2/16 9:45,0.42205418,0.21102709
5/2/16 9:45,0.425931485,0.212965743
5/2/16 9:45,0.423992903,0.211996451
5/2/16 9:45,0.427870208,0.213935104
5/2/16 9:45,0.430224351,0.215112176
5/2/16 9:45,0.42911661,0.214558305
5/2/16 9:45,0.426070006,0.213035003
5/2/16 9:45,0.428424149,0.214212074
5/2/16 9:45,0.42897809,0.214489045
5/2/16 9:45,0.425377685,0.212688842
5/2/16 9:45,0.428147249,0.214073624
5/2/16 9:46,0.42870119,0.214350595
5/2/16 9:46,0.424269803,0.212134902
5/2/16 9:46,0.412499086,0.206249543
5/2/16 9:46,0.409729522,0.204864761
5/2/16 9:46,0.40889854,0.20444927
5/2/16 9:46,0.412222045,0.206111023
5/2/16 9:46,0.409452481,0.204726241
5/2/16 9:46,0.411529724,0.205764862
5/2/16 9:46,0.411945145,0.205972572
5/2/16 9:46,0.40889854,0.20444927
5/2/16 9:46,0.412914506,0.206457253
5/2/16 9:46,0.409729522,0.204864761
5/2/16 9:46,0.413329927,0.206664963
5/2/16 9:46,0.410421843,0.205210921
5/2/16 9:46,0.412360566,0.206180283
5/2/16 9:46,0.410283463,0.205141731
5/2/16 9:46,0.411668245,0.205834122
5/2/16 9:46,0.410975784,0.205487892
5/2/16 9:46,0.410006422,0.205003211
5/2/16 9:46,0.410698883,0.205349442
5/2/16 9:46,0.411391204,0.205695602
5/2/16 9:46,0.409591002,0.204795501
5/2/16 9:46,0.412637606,0.206318803
5/2/16 9:46,0.40862164,0.20431082
5/2/16 9:46,0.411114304,0.205557152
5/2/16 9:46,0.412360566,0.206180283
5/2/16 9:46,0.409314101,0.204657051
5/2/16 9:46,0.411668245,0.205834122
5/2/16 9:46,0.409729522,0.204864761
5/2/16 9:46,0.409037061,0.20451853
5/2/16 9:46,0.413191407,0.206595703
5/2/16 9:46,0.40820622,0.20410311
5/2/16 9:46,0.412083665,0.206041833
5/2/16 9:46,0.40848312,0.20424156
5/2/16 9:46,0.410283463,0.205141731
5/2/16 9:46,0.410837263,0.205418632
5/2/16 9:46,0.409175581,0.204587791
5/2/16 9:46,0.413053027,0.206526513
5/2/16 9:46,0.408067699,0.20403385
5/2/16 9:46,0.411668245,0.205834122
5/2/16 9:46,0.40862164,0.20431082
5/2/16 9:46,0.412083665,0.206041833
5/2/16 9:46,0.407652279,0.203826139
5/2/16 9:46,0.412222045,0.206111023
5/2/16 9:46,0.409037061,0.20451853
5/2/16 9:46,0.409867902,0.204933951
5/2/16 9:46,0.412222045,0.206111023
5/2/16 9:46,0.409452481,0.204726241
5/2/16 9:46,0.410283463,0.205141731
5/2/16 9:46,0.411391204,0.205695602
5/2/16 9:46,0.409452481,0.204726241
5/2/16 9:46,0.40848312,0.20424156
5/2/16 9:46,0.412914506,0.206457253
5/2/16 9:46,0.410006422,0.205003211
5/2/16 9:46,0.40848312,0.20424156
5/2/16 9:46,0.412360566,0.206180283
5/2/16 9:46,0.40889854,0.20444927
5/2/16 9:46,0.410698883,0.205349442
5/2/16 9:46,0.410698883,0.205349442
5/2/16 9:46,0.410006422,0.205003211
5/2/16 9:47,0.410283463,0.205141731
5/2/16 9:47,0.410975784,0.205487892
5/2/16 9:47,0.409314101,0.204657051
5/2/16 9:47,0.412360566,0.206180283
5/2/16 9:47,0.40820622,0.20410311
5/2/16 9:47,0.411668245,0.205834122
5/2/16 9:47,0.409175581,0.204587791
5/2/16 9:47,0.406406017,0.203203009
5/2/16 9:47,0.409591002,0.204795501
5/2/16 9:47,0.405021235,0.202510618
5/2/16 9:47,0.40848312,0.20424156
5/2/16 9:47,0.406959958,0.203479979
5/2/16 9:47,0.406544397,0.203272198
5/2/16 9:47,0.40889854,0.20444927
5/2/16 9:47,0.405575035,0.202787518
5/2/16 9:47,0.409314101,0.204657051
5/2/16 9:47,0.405713556,0.202856778
5/2/16 9:47,0.407513758,0.203756879
5/2/16 9:47,0.406959958,0.203479979
5/2/16 9:47,0.406544397,0.203272198
5/2/16 9:47,0.407929179,0.203964589
5/2/16 9:47,0.405298135,0.202649068
5/2/16 9:47,0.409175581,0.204587791
5/2/16 9:47,0.404882715,0.202441357
5/2/16 9:47,0.409037061,0.20451853
5/2/16 9:47,0.406128976,0.203064488
5/2/16 9:47,0.40834474,0.20417237
5/2/16 9:47,0.406959958,0.203479979
5/2/16 9:47,0.406821438,0.203410719
5/2/16 9:47,0.40834474,0.20417237
5/2/16 9:47,0.406544397,0.203272198
5/2/16 9:47,0.40848312,0.20424156
5/2/16 9:47,0.406406017,0.203203009
5/2/16 9:47,0.409452481,0.204726241
5/2/16 9:47,0.405298135,0.202649068
5/2/16 9:47,0.409175581,0.204587791
5/2/16 9:47,0.405298135,0.202649068
5/2/16 9:47,0.409452481,0.204726241
5/2/16 9:47,0.405575035,0.202787518
5/2/16 9:47,0.409314101,0.204657051
5/2/16 9:47,0.406128976,0.203064488
5/2/16 9:47,0.406821438,0.203410719
5/2/16 9:47,0.40862164,0.20431082
5/2/16 9:47,0.406128976,0.203064488
5/2/16 9:47,0.407652279,0.203826139
5/2/16 9:47,0.405852076,0.202926038
5/2/16 9:47,0.408760161,0.20438008
5/2/16 9:47,0.405159615,0.202579807
5/2/16 9:47,0.409452481,0.204726241
5/2/16 9:47,0.405436656,0.202718328
5/2/16 9:47,0.407098338,0.203549169
5/2/16 9:47,0.409314101,0.204657051
5/2/16 9:47,0.405852076,0.202926038
5/2/16 9:47,0.406406017,0.203203009
5/2/16 9:47,0.409175581,0.204587791
5/2/16 9:47,0.405575035,0.202787518
5/2/16 9:47,0.405575035,0.202787518
5/2/16 9:47,0.409591002,0.204795501
5/2/16 9:47,0.407098338,0.203549169
5/2/16 9:47,0.405436656,0.202718328
5/2/16 9:48,0.408760161,0.20438008
5/2/16 9:48,0.405298135,0.202649068
5/2/16 9:48,0.406128976,0.203064488
5/2/16 9:48,0.40889854,0.20444927
5/2/16 9:48,0.405159615,0.202579807
5/2/16 9:48,0.408067699,0.20403385
5/2/16 9:48,0.406959958,0.203479979
5/2/16 9:48,0.404190253,0.202095127
5/2/16 9:48,0.408760161,0.20438008
5/2/16 9:48,0.407929179,0.203964589
5/2/16 9:48,0.421361719,0.210680859
5/2/16 9:48,0.421638759,0.21081938
5/2/16 9:48,0.423715862,0.211857931
5/2/16 9:48,0.421084819,0.210542409
5/2/16 9:48,0.424962264,0.212481132
5/2/16 9:48,0.425239164,0.212619582
5/2/16 9:48,0.422746501,0.21137325
5/2/16 9:48,0.426900847,0.213450423
5/2/16 9:48,0.423577342,0.211788671
5/2/16 9:48,0.425654585,0.212827293
5/2/16 9:48,0.425377685,0.212688842
5/2/16 9:48,0.422469601,0.2112348
5/2/16 9:48,0.425239164,0.212619582
5/2/16 9:48,0.422885021,0.211442511
5/2/16 9:48,0.424546703,0.212273352
5/2/16 9:48,0.423992903,0.211996451
5/2/16 9:48,0.423577342,0.211788671
5/2/16 9:48,0.423992903,0.211996451
5/2/16 9:48,0.423438962,0.211719481
5/2/16 9:48,0.423854382,0.211927191
5/2/16 9:48,0.425793105,0.212896553
5/2/16 9:48,0.421361719,0.210680859
5/2/16 9:48,0.425239164,0.212619582
5/2/16 9:48,0.424685224,0.212342612
5/2/16 9:48,0.422469601,0.2112348
5/2/16 9:48,0.425377685,0.212688842
5/2/16 9:48,0.424546703,0.212273352
5/2/16 9:48,0.421223198,0.210611599
5/2/16 9:48,0.424962264,0.212481132
5/2/16 9:48,0.425239164,0.212619582
5/2/16 9:48,0.421084819,0.210542409
5/2/16 9:48,0.424823744,0.212411872
5/2/16 9:48,0.423854382,0.211927191
5/2/16 9:48,0.42191566,0.21095783
5/2/16 9:48,0.426070006,0.213035003
5/2/16 9:48,0.421638759,0.21081938
5/2/16 9:48,0.425654585,0.212827293
5/2/16 9:48,0.42219256,0.21109628
5/2/16 9:48,0.430085972,0.215042986
5/2/16 9:48,0.424685224,0.212342612
5/2/16 9:48,0.42205418,0.21102709
5/2/16 9:48,0.423715862,0.211857931
5/2/16 9:48,0.426070006,0.213035003
5/2/16 9:48,0.423161921,0.211580961
5/2/16 9:48,0.421500239,0.21075012
5/2/16 9:48,0.42233108,0.21116554
5/2/16 9:48,0.423438962,0.211719481
5/2/16 9:48,0.423992903,0.211996451
5/2/16 9:48,0.423854382,0.211927191
5/2/16 9:48,0.423023541,0.211511771
5/2/16 9:49,0.423161921,0.211580961
5/2/16 9:49,0.422746501,0.21137325
5/2/16 9:49,0.42191566,0.21095783
5/2/16 9:49,0.421777139,0.21088857
5/2/16 9:49,0.423300442,0.211650221
5/2/16 9:49,0.423023541,0.211511771
5/2/16 9:49,0.423854382,0.211927191
5/2/16 9:49,0.423715862,0.211857931
5/2/16 9:49,0.423992903,0.211996451
5/2/16 9:49,0.422885021,0.211442511
5/2/16 9:49,0.421084819,0.210542409
5/2/16 9:49,0.423438962,0.211719481
5/2/16 9:49,0.425654585,0.212827293
5/2/16 9:49,0.423577342,0.211788671
5/2/16 9:49,0.421777139,0.21088857
5/2/16 9:49,0.423854382,0.211927191
5/2/16 9:49,0.425793105,0.212896553
5/2/16 9:49,0.422885021,0.211442511
5/2/16 9:49,0.421777139,0.21088857
5/2/16 9:49,0.425100644,0.212550322
5/2/16 9:49,0.423854382,0.211927191
5/2/16 9:49,0.421361719,0.210680859
5/2/16 9:49,0.425793105,0.212896553
5/2/16 9:49,0.423577342,0.211788671
5/2/16 9:49,0.421777139,0.21088857
5/2/16 9:49,0.426208526,0.213104263
5/2/16 9:49,0.421777139,0.21088857
5/2/16 9:49,0.425793105,0.212896553
5/2/16 9:49,0.422885021,0.211442511
5/2/16 9:49,0.423577342,0.211788671
5/2/16 9:49,0.424823744,0.212411872
5/2/16 9:49,0.420807778,0.210403889
5/2/16 9:49,0.425793105,0.212896553
5/2/16 9:49,0.422469601,0.2112348
5/2/16 9:49,0.423438962,0.211719481
5/2/16 9:49,0.423854382,0.211927191
5/2/16 9:49,0.421500239,0.21075012
5/2/16 9:49,0.424685224,0.212342612
5/2/16 9:49,0.422746501,0.21137325
5/2/16 9:49,0.423715862,0.211857931
5/2/16 9:49,0.42260798,0.21130399
5/2/16 9:49,0.423300442,0.211650221
5/2/16 9:49,0.423577342,0.211788671
5/2/16 9:49,0.423161921,0.211580961
5/2/16 9:49,0.423715862,0.211857931
5/2/16 9:49,0.423854382,0.211927191
5/2/16 9:49,0.423854382,0.211927191
5/2/16 9:49,0.422469601,0.2112348
5/2/16 9:49,0.423438962,0.211719481
5/2/16 9:49,0.420392357,0.210196179
5/2/16 9:49,0.423577342,0.211788671
5/2/16 9:49,0.42233108,0.21116554
5/2/16 9:49,0.424823744,0.212411872
5/2/16 9:49,0.421361719,0.210680859
5/2/16 9:49,0.425239164,0.212619582
5/2/16 9:49,0.420807778,0.210403889
5/2/16 9:49,0.424408323,0.212204162
5/2/16 9:49,0.422885021,0.211442511
5/2/16 9:49,0.422469601,0.2112348
5/2/16 9:49,0.424685224,0.212342612
5/2/16 9:50,0.42219256,0.21109628
5/2/16 9:50,0.424962264,0.212481132
5/2/16 9:50,0.421361719,0.210680859
5/2/16 9:50,0.423438962,0.211719481
5/2/16 9:50,0.423577342,0.211788671
5/2/16 9:50,0.42260798,0.21130399
5/2/16 9:50,0.423023541,0.211511771
5/2/16 9:50,0.420807778,0.210403889
5/2/16 9:50,0.424269803,0.212134902
5/2/16 9:50,0.420946298,0.210473149
5/2/16 9:50,0.424685224,0.212342612
5/2/16 9:50,0.420807778,0.210403889
5/2/16 9:50,0.424685224,0.212342612
5/2/16 9:50,0.42233108,0.21116554
5/2/16 9:50,0.424269803,0.212134902
5/2/16 9:50,0.42219256,0.21109628
5/2/16 9:50,0.423161921,0.211580961
5/2/16 9:50,0.422746501,0.21137325
5/2/16 9:50,0.424962264,0.212481132
5/2/16 9:50,0.421084819,0.210542409
5/2/16 9:50,0.425516065,0.212758032
5/2/16 9:50,0.420946298,0.210473149
5/2/16 9:50,0.424823744,0.212411872
5/2/16 9:50,0.420669398,0.210334699
5/2/16 9:50,0.425239164,0.212619582
5/2/16 9:50,0.422746501,0.21137325
5/2/16 9:50,0.42205418,0.21102709
5/2/16 9:50,0.424131283,0.212065641
5/2/16 9:50,0.420807778,0.210403889
5/2/16 9:50,0.424408323,0.212204162
5/2/16 9:50,0.422885021,0.211442511
5/2/16 9:50,0.420946298,0.210473149
5/2/16 9:50,0.424269803,0.212134902
5/2/16 9:50,0.420807778,0.210403889
5/2/16 9:50,0.425516065,0.212758032
5/2/16 9:50,0.421084819,0.210542409
5/2/16 9:50,0.424962264,0.212481132
5/2/16 9:50,0.420946298,0.210473149
5/2/16 9:50,0.425239164,0.212619582
5/2/16 9:50,0.42219256,0.21109628
5/2/16 9:50,0.42260798,0.21130399
5/2/16 9:50,0.425100644,0.212550322
5/2/16 9:50,0.420946298,0.210473149
5/2/16 9:50,0.422885021,0.211442511
5/2/16 9:50,0.425100644,0.212550322
5/2/16 9:50,0.421084819,0.210542409
5/2/16 9:50,0.422469601,0.2112348
5/2/16 9:50,0.425377685,0.212688842
5/2/16 9:50,0.420946298,0.210473149
5/2/16 9:50,0.423300442,0.211650221
5/2/16 9:50,0.423715862,0.211857931
5/2/16 9:50,0.420807778,0.210403889
5/2/16 9:50,0.422885021,0.211442511
5/2/16 9:50,0.425239164,0.212619582
5/2/16 9:50,0.422746501,0.21137325
5/2/16 9:50,0.419976937,0.209988468
5/2/16 9:50,0.421084819,0.210542409
5/2/16 9:50,0.421223198,0.210611599
5/2/16 9:50,0.422885021,0.211442511
5/2/16 9:50,0.423023541,0.211511771
5/2/16 9:51,0.424131283,0.212065641
5/2/16 9:51,0.424131283,0.212065641
5/2/16 9:51,0.425100644,0.212550322
5/2/16 9:51,0.425239164,0.212619582
5/2/16 9:51,0.424962264,0.212481132
5/2/16 9:51,0.423438962,0.211719481
5/2/16 9:51,0.420530878,0.210265439
5/2/16 9:51,0.421361719,0.210680859
5/2/16 9:51,0.423161921,0.211580961
5/2/16 9:51,0.425516065,0.212758032
5/2/16 9:51,0.429670551,0.214835276
5/2/16 9:51,0.426208526,0.213104263
5/2/16 9:51,0.425654585,0.212827293
5/2/16 9:51,0.427870208,0.213935104
5/2/16 9:51,0.429670551,0.214835276
5/2/16 9:51,0.42870119,0.214350595
5/2/16 9:51,0.425100644,0.212550322
5/2/16 9:51,0.424962264,0.212481132
5/2/16 9:51,0.427731828,0.213865914
5/2/16 9:51,0.428147249,0.214073624
5/2/16 9:51,0.411945145,0.205972572
5/2/16 9:51,0.412360566,0.206180283
5/2/16 9:51,0.411391204,0.205695602
5/2/16 9:51,0.410006422,0.205003211
5/2/16 9:51,0.40820622,0.20410311
5/2/16 9:51,0.40834474,0.20417237
5/2/16 9:51,0.411114304,0.205557152
5/2/16 9:51,0.412499086,0.206249543
5/2/16 9:51,0.413053027,0.206526513
5/2/16 9:51,0.409452481,0.204726241
5/2/16 9:51,0.40834474,0.20417237
5/2/16 9:51,0.411114304,0.205557152
5/2/16 9:51,0.410975784,0.205487892
5/2/16 9:51,0.408760161,0.20438008
5/2/16 9:51,0.409729522,0.204864761
5/2/16 9:51,0.412222045,0.206111023
5/2/16 9:51,0.40834474,0.20417237
5/2/16 9:51,0.411806625,0.205903312
5/2/16 9:51,0.409175581,0.204587791
5/2/16 9:51,0.40889854,0.20444927
5/2/16 9:51,0.40889854,0.20444927
5/2/16 9:51,0.410975784,0.205487892
5/2/16 9:51,0.40834474,0.20417237
5/2/16 9:51,0.411806625,0.205903312
5/2/16 9:51,0.408067699,0.20403385
5/2/16 9:51,0.412914506,0.206457253
5/2/16 9:51,0.408067699,0.20403385
5/2/16 9:51,0.411391204,0.205695602
5/2/16 9:51,0.409175581,0.204587791
5/2/16 9:51,0.407375379,0.203687689
5/2/16 9:51,0.410837263,0.205418632
5/2/16 9:51,0.411529724,0.205764862
5/2/16 9:51,0.409175581,0.204587791
5/2/16 9:51,0.407236858,0.203618429
5/2/16 9:51,0.408067699,0.20403385
5/2/16 9:51,0.409452481,0.204726241
5/2/16 9:51,0.410837263,0.205418632
5/2/16 9:51,0.411391204,0.205695602
5/2/16 9:51,0.409452481,0.204726241
5/2/16 9:51,0.407513758,0.203756879
5/2/16 9:52,0.411668245,0.205834122
5/2/16 9:52,0.410975784,0.205487892
5/2/16 9:52,0.407375379,0.203687689
5/2/16 9:52,0.411945145,0.205972572
5/2/16 9:52,0.40820622,0.20410311
5/2/16 9:52,0.411391204,0.205695602
5/2/16 9:52,0.40889854,0.20444927
5/2/16 9:52,0.411114304,0.205557152
5/2/16 9:52,0.407790799,0.2038954
5/2/16 9:52,0.411806625,0.205903312
5/2/16 9:52,0.407790799,0.2038954
5/2/16 9:52,0.409314101,0.204657051
5/2/16 9:52,0.410975784,0.205487892
5/2/16 9:52,0.407652279,0.203826139
5/2/16 9:52,0.410283463,0.205141731
5/2/16 9:52,0.411391204,0.205695602
5/2/16 9:52,0.407236858,0.203618429
5/2/16 9:52,0.40862164,0.20431082
5/2/16 9:52,0.411391204,0.205695602
5/2/16 9:52,0.412360566,0.206180283
5/2/16 9:52,0.40862164,0.20431082
5/2/16 9:52,0.407375379,0.203687689
5/2/16 9:52,0.410006422,0.205003211
5/2/16 9:52,0.412083665,0.206041833
5/2/16 9:52,0.410283463,0.205141731
5/2/16 9:52,0.404190253,0.202095127
5/2/16 9:52,0.404467294,0.202233647
5/2/16 9:52,0.407375379,0.203687689
5/2/16 9:52,0.409175581,0.204587791
5/2/16 9:52,0.404051874,0.202025937
5/2/16 9:52,0.407236858,0.203618429
5/2/16 9:52,0.40889854,0.20444927
5/2/16 9:52,0.404744194,0.202372097
5/2/16 9:52,0.40862164,0.20431082
5/2/16 9:52,0.404744194,0.202372097
5/2/16 9:52,0.40834474,0.20417237
5/2/16 9:52,0.405852076,0.202926038
5/2/16 9:52,0.407513758,0.203756879
5/2/16 9:52,0.405713556,0.202856778
5/2/16 9:52,0.406682917,0.203341459
5/2/16 9:52,0.405852076,0.202926038
5/2/16 9:52,0.406267497,0.203133748
5/2/16 9:52,0.406128976,0.203064488
5/2/16 9:52,0.406821438,0.203410719
5/2/16 9:52,0.406267497,0.203133748
5/2/16 9:52,0.406267497,0.203133748
5/2/16 9:52,0.407652279,0.203826139
5/2/16 9:52,0.405159615,0.202579807
5/2/16 9:52,0.409175581,0.204587791
5/2/16 9:52,0.404467294,0.202233647
5/2/16 9:52,0.40889854,0.20444927
5/2/16 9:52,0.404744194,0.202372097
5/2/16 9:52,0.40820622,0.20410311
5/2/16 9:52,0.404882715,0.202441357
5/2/16 9:52,0.40889854,0.20444927
5/2/16 9:52,0.404467294,0.202233647
5/2/16 9:52,0.407513758,0.203756879
5/2/16 9:52,0.405159615,0.202579807
5/2/16 9:52,0.408067699,0.20403385
5/2/16 9:52,0.405990597,0.202995298
5/2/16 9:53,0.405852076,0.202926038
5/2/16 9:53,0.407929179,0.203964589
5/2/16 9:53,0.405021235,0.202510618
5/2/16 9:53,0.409729522,0.204864761
5/2/16 9:53,0.406128976,0.203064488
5/2/16 9:53,0.405159615,0.202579807
5/2/16 9:53,0.40848312,0.20424156
5/2/16 9:53,0.40834474,0.20417237
5/2/16 9:53,0.404744194,0.202372097
5/2/16 9:53,0.407513758,0.203756879
5/2/16 9:53,0.40820622,0.20410311
5/2/16 9:53,0.405852076,0.202926038
5/2/16 9:53,0.40889854,0.20444927
5/2/16 9:53,0.405990597,0.202995298
5/2/16 9:53,0.406267497,0.203133748
5/2/16 9:53,0.409037061,0.20451853
5/2/16 9:53,0.405990597,0.202995298
5/2/16 9:53,0.405021235,0.202510618
5/2/16 9:53,0.409175581,0.204587791
5/2/16 9:53,0.406406017,0.203203009
5/2/16 9:53,0.404605674,0.202302837
5/2/16 9:53,0.406267497,0.203133748
5/2/16 9:53,0.40862164,0.20431082
5/2/16 9:53,0.404882715,0.202441357
5/2/16 9:53,0.40848312,0.20424156
5/2/16 9:53,0.407652279,0.203826139
5/2/16 9:53,0.404605674,0.202302837
5/2/16 9:53,0.437563823,0.218781911
5/2/16 9:53,0.423992903,0.211996451
5/2/16 9:53,0.421361719,0.210680859
5/2/16 9:53,0.423438962,0.211719481
5/2/16 9:53,0.424962264,0.212481132
5/2/16 9:53,0.422469601,0.2112348
5/2/16 9:53,0.424546703,0.212273352
5/2/16 9:53,0.426623946,0.213311973
5/2/16 9:53,0.422885021,0.211442511
5/2/16 9:53,0.427177887,0.213588944
5/2/16 9:53,0.42191566,0.21095783
5/2/16 9:53,0.425654585,0.212827293
5/2/16 9:53,0.42191566,0.21095783
5/2/16 9:53,0.425377685,0.212688842
5/2/16 9:53,0.420669398,0.210334699
5/2/16 9:53,0.423023541,0.211511771
5/2/16 9:53,0.424823744,0.212411872
5/2/16 9:53,0.420669398,0.210334699
5/2/16 9:53,0.424962264,0.212481132
5/2/16 9:53,0.422885021,0.211442511
5/2/16 9:53,0.42191566,0.21095783
5/2/16 9:53,0.424823744,0.212411872
5/2/16 9:53,0.421361719,0.210680859
5/2/16 9:53,0.425516065,0.212758032
5/2/16 9:53,0.420669398,0.210334699
5/2/16 9:53,0.423992903,0.211996451
5/2/16 9:53,0.424408323,0.212204162
5/2/16 9:53,0.421361719,0.210680859
5/2/16 9:53,0.425516065,0.212758032
5/2/16 9:53,0.423992903,0.211996451
5/2/16 9:53,0.420807778,0.210403889
5/2/16 9:53,0.424131283,0.212065641
5/2/16 9:53,0.424962264,0.212481132
5/2/16 9:54,0.420946298,0.210473149
5/2/16 9:54,0.42205418,0.21102709
5/2/16 9:54,0.424269803,0.212134902
5/2/16 9:54,0.425516065,0.212758032
5/2/16 9:54,0.420946298,0.210473149
5/2/16 9:54,0.42219256,0.21109628
5/2/16 9:54,0.425793105,0.212896553
5/2/16 9:54,0.424269803,0.212134902
5/2/16 9:54,0.421084819,0.210542409
5/2/16 9:54,0.42205418,0.21102709
5/2/16 9:54,0.424269803,0.212134902
5/2/16 9:54,0.426623946,0.213311973
5/2/16 9:54,0.424685224,0.212342612
5/2/16 9:54,0.421361719,0.210680859
5/2/16 9:54,0.421084819,0.210542409
5/2/16 9:54,0.42260798,0.21130399
5/2/16 9:54,0.424962264,0.212481132
5/2/16 9:54,0.425239164,0.212619582
5/2/16 9:54,0.423438962,0.211719481
5/2/16 9:54,0.421223198,0.210611599
5/2/16 9:54,0.422746501,0.21137325
5/2/16 9:54,0.425654585,0.212827293
5/2/16 9:54,0.424408323,0.212204162
5/2/16 9:54,0.421223198,0.210611599
5/2/16 9:54,0.423577342,0.211788671
5/2/16 9:54,0.423023541,0.211511771
5/2/16 9:54,0.42205418,0.21102709
5/2/16 9:54,0.425931485,0.212965743
5/2/16 9:54,0.42260798,0.21130399
5/2/16 9:54,0.421361719,0.210680859
5/2/16 9:54,0.424408323,0.212204162
5/2/16 9:54,0.425931485,0.212965743
5/2/16 9:54,0.423577342,0.211788671
5/2/16 9:54,0.421361719,0.210680859
